"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Sep 17 00:58:49 UTC 2021","Fri Sep 17 01:00:32 UTC 2021","103145","e2e.interOp.validation_of_operating_modes.bridge_mode.client_connect_test.android","interop sanity","Bridge Mode Client Connect : Suite-B","","","test_ClientConnect_2g_wpa3_personal_mixed[setup_profiles0]",""
"passed","Fri Sep 17 02:20:21 UTC 2021","Fri Sep 17 02:22:49 UTC 2021","148031","e2e.interOp.validation_of_operating_modes.nat_mode.client_connect_test.android","interop sanity","Nat Mode Client Connect : Suite-A","","","test_ClientConnect_5g_WPA[setup_profiles0]",""
"failed","Fri Sep 17 02:34:38 UTC 2021","Fri Sep 17 02:36:30 UTC 2021","112119","e2e.interOp.validation_of_operating_modes.nat_mode.client_connect_test.android","interop sanity","NAT Mode Client Connect : Suite-B","","","test_ClientConnect_5g_wpa3_personal[setup_profiles0]",""
"failed","Fri Sep 17 01:18:01 UTC 2021","Fri Sep 17 01:19:56 UTC 2021","114433","e2e.interOp.validation_of_operating_modes.bridge_mode.client_connectivity_test.android","interop sanity","Bridge Mode Client Connectivity : Suite-A","","","test_ClientConnectivity_2g_WPA2_Personal[setup_profiles0]",""
"failed","Fri Sep 17 00:45:21 UTC 2021","Fri Sep 17 00:47:07 UTC 2021","105272","e2e.interOp.validation_of_operating_modes.bridge_mode.client_connect_test.android","interop sanity","Bridge Mode Client Connect : Suite-A","","","test_ClientConnect_2g_Open[setup_profiles0]",""
"passed","Fri Sep 17 00:55:38 UTC 2021","Fri Sep 17 00:58:05 UTC 2021","146800","e2e.interOp.validation_of_operating_modes.bridge_mode.client_connect_test.android","interop sanity","Bridge Mode Client Connect : Suite-B","","","test_ClientConnect_5g_wpa3_personal_mixed[setup_profiles0]",""
"failed","Fri Sep 17 01:04:26 UTC 2021","Fri Sep 17 01:06:09 UTC 2021","102710","e2e.interOp.validation_of_operating_modes.bridge_mode.client_connect_test.android","interop sanity","Bridge Mode Client Connect : Suite-B","","","test_ClientConnect_2g_wpa_wpa2_personal_mixed[setup_profiles0]",""
"failed","Fri Sep 17 03:23:44 UTC 2021","Fri Sep 17 03:25:39 UTC 2021","115017","e2e.interOp.validation_of_operating_modes.nat_mode.client_connectivity_test.android","interop sanity","NAT Mode Client Connectivity : Suite-A","","","test_ClientConnectivity_2g_Open[setup_profiles0]",""
"failed","Fri Sep 17 02:29:15 UTC 2021","Fri Sep 17 02:31:00 UTC 2021","104790","e2e.interOp.validation_of_operating_modes.nat_mode.client_connect_test.android","interop sanity","Nat Mode Client Connect : Suite-A","","","test_ClientConnect_2g_Open[setup_profiles0]",""
"failed","Fri Sep 17 00:39:35 UTC 2021","Fri Sep 17 00:41:20 UTC 2021","104719","e2e.interOp.validation_of_operating_modes.bridge_mode.client_connect_test.android","interop sanity","Bridge Mode Client Connect : Suite-A","","","test_ClientConnect_2g_WPA[setup_profiles0]",""
