"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 30 03:45:22 UTC 2021","Wed Jun 30 03:46:36 UTC 2021","73873","e2e.interOp.iOS.PassPoint","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA2_Personal[setup_profiles0]",""
"failed","Wed Jun 30 03:53:23 UTC 2021","Wed Jun 30 03:55:39 UTC 2021","135659","e2e.interOp.iOS.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA2_Personal[setup_profiles0]",""
"failed","Wed Jun 30 03:21:44 UTC 2021","Wed Jun 30 03:24:21 UTC 2021","156443","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_vlan_mode","TestOpenRoamingBridgeVLAN","","","test_OpenRoaming_2g_WPA2_EAP_VLAN[push_ap_profile0-setup_profiles0]",""
"broken","Wed Jun 30 01:34:34 UTC 2021","Wed Jun 30 01:37:49 UTC 2021","194185","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA[setup_profiles0]",""
"failed","Wed Jun 30 03:10:07 UTC 2021","Wed Jun 30 03:10:07 UTC 2021","0","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_NatMode","TestOpenRoamingNAT","","","test_wpa2_only_eap_2g_NAT[push_ap_profile0-setup_profiles0]","
             EAP Passpoint BRIDGE Mode
             pytest -m ""interop_iOS and eap_passpoint and bridge and wpa2_only_eap and twog""
        "
"broken","Wed Jun 30 01:30:40 UTC 2021","Wed Jun 30 01:33:54 UTC 2021","194099","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_WPA[setup_profiles0]",""
"failed","Wed Jun 30 02:32:19 UTC 2021","Wed Jun 30 02:32:19 UTC 2021","1","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridge","","","test_OpenRoaming_2g_WPA2_EAP_BRIDGE[push_ap_profile0-setup_profiles0]",""
"broken","Wed Jun 30 01:10:37 UTC 2021","Wed Jun 30 01:15:30 UTC 2021","293367","e2e.interOp.android.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridgeMode","","","test_wpa2_only_eap_2g[push_ap_profile0-setup_profiles0]","
             EAP Passpoint BRIDGE Mode
             pytest -m ""interop_iOS and eap_passpoint and bridge and wpa2_only_eap and twog""
        "
"passed","Wed Jun 30 02:08:19 UTC 2021","Wed Jun 30 02:10:06 UTC 2021","106881","e2e.interOp.iOS.AccessPointConnection","test_AccessPointConnection","TestAccessPointConnectivety","","","test_AccessPointConnection_5g_WPA[setup_profiles0]",""
"passed","Wed Jun 30 00:44:20 UTC 2021","Wed Jun 30 00:45:46 UTC 2021","86331","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_WPA2_Personal[setup_profiles0]",""
"broken","Wed Jun 30 01:55:25 UTC 2021","Wed Jun 30 01:56:49 UTC 2021","84305","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA2_Personal[setup_profiles0]",""
"passed","Wed Jun 30 02:18:06 UTC 2021","Wed Jun 30 02:19:35 UTC 2021","89045","e2e.interOp.iOS.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneMode","","","test_ToogleAirplaneMode_5g_WPA2_Personal[setup_profiles0]",""
"passed","Wed Jun 30 00:48:36 UTC 2021","Wed Jun 30 00:49:59 UTC 2021","83517","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_WPA[setup_profiles0]",""
"failed","Wed Jun 30 02:06:21 UTC 2021","Wed Jun 30 02:07:08 UTC 2021","46523","e2e.interOp.iOS.AccessPointConnection","test_AccessPointConnection","TestAccessPointConnectivety","","","test_AccessPointConnection_2g_WPA2_Personal[setup_profiles0]",""
"passed","Wed Jun 30 04:08:46 UTC 2021","Wed Jun 30 04:11:00 UTC 2021","133689","e2e.interOp.iOS.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA2_Personal[setup_profiles0]",""
"passed","Wed Jun 30 00:41:52 UTC 2021","Wed Jun 30 00:43:40 UTC 2021","107408","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_5g_WPA2_Personal[setup_profiles0]",""
"failed","Wed Jun 30 02:37:35 UTC 2021","Wed Jun 30 02:37:35 UTC 2021","2","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridge","","","test_OpenRoaming_5g_WPA2_EAP_BRIDGE[push_ap_profile0-setup_profiles0]",""
"failed","Wed Jun 30 03:15:25 UTC 2021","Wed Jun 30 03:15:25 UTC 2021","0","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_NatMode","TestOpenRoamingNAT","","","test_wpa2_only_eap_5g_NAT[push_ap_profile0-setup_profiles0]","
             EAP Passpoint BRIDGE Mode
             pytest -m ""interop_iOS and eap_passpoint and bridge and wpa2_only_eap and fiveg""
        "
"broken","Wed Jun 30 01:26:43 UTC 2021","Wed Jun 30 01:29:58 UTC 2021","195388","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA2_Personal[setup_profiles0]",""
"failed","Wed Jun 30 02:54:37 UTC 2021","Wed Jun 30 02:58:29 UTC 2021","231835","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_NatMode","TestOpenRoamingNAT","","","test_OpenRoaming_2g_WPA2_EAP_NAT[push_ap_profile0-setup_profiles0]",""
"broken","Wed Jun 30 01:59:40 UTC 2021","Wed Jun 30 02:01:06 UTC 2021","85341","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA[setup_profiles0]",""
"failed","Wed Jun 30 01:05:15 UTC 2021","Wed Jun 30 01:05:15 UTC 2021","1","e2e.interOp.android.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridgeMode","","","test_OpenRoaming_5g_WPA2_EAP[push_ap_profile0-setup_profiles0]","
            EAP Passpoint BRIDGE Mode
            pytest -m ""interop_iOS and eap_passpoint and bridge and wpa2_eap and fiveg""
        "
"passed","Wed Jun 30 03:56:45 UTC 2021","Wed Jun 30 03:58:00 UTC 2021","74620","e2e.interOp.iOS.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_WPA2_Personal[setup_profiles0]",""
"passed","Wed Jun 30 03:47:44 UTC 2021","Wed Jun 30 03:48:57 UTC 2021","73117","e2e.interOp.iOS.PassPoint","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA[setup_profiles0]",""
"failed","Wed Jun 30 02:25:30 UTC 2021","Wed Jun 30 02:26:17 UTC 2021","47886","e2e.interOp.iOS.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneMode","","","test_ToogleAirplaneMode_2g_WPA[setup_profiles0]",""
"broken","Wed Jun 30 01:51:55 UTC 2021","Wed Jun 30 01:54:46 UTC 2021","171191","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA2_Personal[setup_profiles0]",""
"passed","Wed Jun 30 02:22:47 UTC 2021","Wed Jun 30 02:24:15 UTC 2021","88473","e2e.interOp.iOS.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneMode","","","test_ToogleAirplaneMode_5g_WPA[setup_profiles0]",""
"passed","Wed Jun 30 00:37:23 UTC 2021","Wed Jun 30 00:40:15 UTC 2021","171808","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_2g_WPA[setup_profiles0]",""
"failed","Wed Jun 30 02:42:55 UTC 2021","Wed Jun 30 02:42:55 UTC 2021","1","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridge","","","test_wpa2_only_eap_2g_BRIDGE[push_ap_profile0-setup_profiles0]",""
"failed","Wed Jun 30 03:34:48 UTC 2021","Wed Jun 30 03:34:48 UTC 2021","1","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_vlan_mode","TestOpenRoamingBridgeVLAN","","","test_wpa2_only_eap_2g_VLAN[push_ap_profile0-setup_profiles0]",""
"failed","Wed Jun 30 02:48:13 UTC 2021","Wed Jun 30 02:48:13 UTC 2021","1","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridge","","","test_wpa2_only_eap_5g_BRIDGE[push_ap_profile0-setup_profiles0]",""
"passed","Wed Jun 30 04:01:36 UTC 2021","Wed Jun 30 04:02:50 UTC 2021","74659","e2e.interOp.iOS.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_WPA[setup_profiles0]",""
"failed","Wed Jun 30 03:04:48 UTC 2021","Wed Jun 30 03:04:48 UTC 2021","0","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_NatMode","TestOpenRoamingNAT","","","test_OpenRoaming_5g_WPA2_EAP_NAT[push_ap_profile0-setup_profiles0]",""
"passed","Wed Jun 30 03:59:09 UTC 2021","Wed Jun 30 04:00:27 UTC 2021","78142","e2e.interOp.iOS.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA[setup_profiles0]",""
"passed","Wed Jun 30 03:42:58 UTC 2021","Wed Jun 30 03:44:12 UTC 2021","74122","e2e.interOp.iOS.PassPoint","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_WPA2_Personal[setup_profiles0]",""
"passed","Wed Jun 30 04:04:56 UTC 2021","Wed Jun 30 04:07:36 UTC 2021","160054","e2e.interOp.iOS.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA2_Personal[setup_profiles0]",""
"broken","Wed Jun 30 01:57:30 UTC 2021","Wed Jun 30 01:58:55 UTC 2021","84767","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA[setup_profiles0]",""
"failed","Wed Jun 30 02:11:18 UTC 2021","Wed Jun 30 02:12:05 UTC 2021","46904","e2e.interOp.iOS.AccessPointConnection","test_AccessPointConnection","TestAccessPointConnectivety","","","test_AccessPointConnection_2g_WPA[setup_profiles0]",""
"failed","Wed Jun 30 01:20:17 UTC 2021","Wed Jun 30 01:20:17 UTC 2021","1","e2e.interOp.android.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridgeMode","","","test_wpa2_only_eap_5g[push_ap_profile0-setup_profiles0]","
             EAP Passpoint BRIDGE Mode
             pytest -m ""interop_iOS and eap_passpoint and bridge and wpa2_only_eap and fiveg""
        "
"failed","Wed Jun 30 03:29:33 UTC 2021","Wed Jun 30 03:29:33 UTC 2021","151","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_vlan_mode","TestOpenRoamingBridgeVLAN","","","test_OpenRoaming_5g_WPA2_EAP_VLAN[push_ap_profile0-setup_profiles0]",""
"passed","Wed Jun 30 03:50:04 UTC 2021","Wed Jun 30 03:51:17 UTC 2021","72767","e2e.interOp.iOS.PassPoint","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_WPA[setup_profiles0]",""
"passed","Wed Jun 30 00:27:20 UTC 2021","Wed Jun 30 00:30:04 UTC 2021","164128","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_5g_WPA2_Personal[setup_profiles0]",""
"failed","Wed Jun 30 03:40:01 UTC 2021","Wed Jun 30 03:40:01 UTC 2021","0","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_vlan_mode","TestOpenRoamingBridgeVLAN","","","test_wpa2_only_eap_5g_VLAN[push_ap_profile0-setup_profiles0]",""
"broken","Wed Jun 30 01:22:45 UTC 2021","Wed Jun 30 01:26:05 UTC 2021","200418","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_WPA2_Personal[setup_profiles0]",""
"passed","Wed Jun 30 04:12:11 UTC 2021","Wed Jun 30 04:14:22 UTC 2021","130477","e2e.interOp.iOS.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA[setup_profiles0]",""
"broken","Wed Jun 30 01:45:34 UTC 2021","Wed Jun 30 01:47:31 UTC 2021","117482","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA[setup_profiles0]",""
"passed","Wed Jun 30 04:15:33 UTC 2021","Wed Jun 30 04:17:46 UTC 2021","133495","e2e.interOp.iOS.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA[setup_profiles0]",""
"broken","Wed Jun 30 01:39:36 UTC 2021","Wed Jun 30 01:41:47 UTC 2021","130813","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA2_Personal[setup_profiles0]",""
"passed","Wed Jun 30 00:46:29 UTC 2021","Wed Jun 30 00:47:53 UTC 2021","84723","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_5g_WPA[setup_profiles0]",""
"passed","Wed Jun 30 00:34:03 UTC 2021","Wed Jun 30 00:36:44 UTC 2021","161146","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_5g_WPA[setup_profiles0]",""
"broken","Wed Jun 30 01:48:11 UTC 2021","Wed Jun 30 01:50:08 UTC 2021","117290","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_WPA[setup_profiles0]",""
