"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 29 08:11:03 UTC 2021","Sun Aug 29 08:33:22 UTC 2021","1338333","e2e.basic.performance_tests.dataplane_throughput_test","performance","TestDataplaneThroughputNAT","","","test_tcp_upd_2g_band[setup_profiles0]","Dataplane THroughput nat Mode
           pytest -m ""dataplane_throughput_test and nat and wpa2_personal and twog""
        "
"passed","Sun Aug 29 08:00:43 UTC 2021","Sun Aug 29 08:09:11 UTC 2021","508039","e2e.basic.performance_tests.dataplane_throughput_test","performance","TestDataplaneThroughputBRIDGE","","","test_tcp_upd_5g_band[setup_profiles0]","Dataplane THroughput BRIDGE Mode
           pytest -m ""dataplane_throughput_test and BRIDGE and wpa2_personal and fiveg""
        "
"passed","Sun Aug 29 08:33:22 UTC 2021","Sun Aug 29 08:55:28 UTC 2021","1325966","e2e.basic.performance_tests.dataplane_throughput_test","performance","TestDataplaneThroughputNAT","","","test_tcp_upd_5g_band[setup_profiles0]","Dataplane THroughput nat Mode
           pytest -m ""dataplane_throughput_test and nat and wpa2_personal and fiveg""
        "
"passed","Sun Aug 29 07:52:30 UTC 2021","Sun Aug 29 08:00:43 UTC 2021","493310","e2e.basic.performance_tests.dataplane_throughput_test","performance","TestDataplaneThroughputBRIDGE","","","test_tcp_upd_2g_band[setup_profiles0]","Dataplane THroughput BRIDGE Mode
           pytest -m ""dataplane_throughput_test and BRIDGE and wpa2_personal and twog""
        "
"passed","Sun Aug 29 09:00:22 UTC 2021","Sun Aug 29 09:04:05 UTC 2021","223300","e2e.basic.performance_tests.dual_band_performance_test.wpa2_personal","test_bridge_mode","TestDualbandPerformanceBRIDGE","","","test_client_wpa2_personal[setup_profiles0]",""
"passed","Sun Aug 29 09:05:51 UTC 2021","Sun Aug 29 09:09:35 UTC 2021","223128","e2e.basic.performance_tests.dual_band_performance_test.wpa2_personal","test_nat_mode","TestDualbandPerformanceNat","","","test_client_wpa2_personal[setup_profiles0]",""
"passed","Sun Aug 29 09:30:29 UTC 2021","Sun Aug 29 09:48:57 UTC 2021","1108537","e2e.basic.performance_tests.wifi_capacity_test","test_bridge_mode","TestWifiCapacityBRIDGEModeDualBand","","","test_client_wpa2_BRIDGE_udp_dl[setup_profiles0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
"passed","Sun Aug 29 09:48:57 UTC 2021","Sun Aug 29 10:05:56 UTC 2021","1019021","e2e.basic.performance_tests.wifi_capacity_test","test_bridge_mode","TestWifiCapacityBRIDGEModeDualBand","","","test_client_wpa2_BRIDGE_tcp_bidirectional[setup_profiles0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
"passed","Sun Aug 29 09:14:05 UTC 2021","Sun Aug 29 09:30:29 UTC 2021","983952","e2e.basic.performance_tests.wifi_capacity_test","test_bridge_mode","TestWifiCapacityBRIDGEModeDualBand","","","test_client_wpa2_BRIDGE_tcp_dl[setup_profiles0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
"passed","Sun Aug 29 10:05:56 UTC 2021","Sun Aug 29 10:23:29 UTC 2021","1052447","e2e.basic.performance_tests.wifi_capacity_test","test_bridge_mode","TestWifiCapacityBRIDGEModeDualBand","","","test_client_wpa2_BRIDGE_udp_bidirectional[setup_profiles0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
