"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Sep 10 01:28:08 UTC 2021","Fri Sep 10 01:28:58 UTC 2021","50054","e2e.interOp.android.PassPointConnection","test_PassPointConnection_BridgeMode","TestPassPointConnectionBridgeMode","","","test_PassPointConnection_5g_WPA_BRIDGE[setup_profiles0]",""
"failed","Fri Sep 10 00:47:04 UTC 2021","Fri Sep 10 00:47:53 UTC 2021","49452","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection_BridgeMode","TestAcessPointConnectionBridge","","","test_AccessPointConnection_2g_OPEN_Bridge[setup_profiles0]",""
"failed","Fri Sep 10 00:52:09 UTC 2021","Fri Sep 10 00:52:59 UTC 2021","49605","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_5g_WPA2_Personal[setup_profiles0]",""
"failed","Fri Sep 10 01:39:06 UTC 2021","Fri Sep 10 01:39:56 UTC 2021","49288","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA[setup_profiles0]",""
"failed","Fri Sep 10 00:41:09 UTC 2021","Fri Sep 10 00:41:58 UTC 2021","49215","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection_BridgeMode","TestAcessPointConnectionBridge","","","test_AccessPointConnection_5g_WPA2_Personal_Bridge[setup_profiles0]",""
"failed","Fri Sep 10 00:59:56 UTC 2021","Fri Sep 10 01:00:44 UTC 2021","48798","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_Open[setup_profiles0]",""
"failed","Fri Sep 10 00:37:44 UTC 2021","Fri Sep 10 00:38:33 UTC 2021","49359","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_5g_OPEN[setup_profiles0]",""
"failed","Fri Sep 10 01:59:55 UTC 2021","Fri Sep 10 02:00:44 UTC 2021","49460","e2e.interOp.android.client_connectivity","test_BridgeMode","TestBridgeMode","","","test_ClientConnectivity_2g_WPA2_Personal_Bridge[setup_profiles0]",""
"failed","Fri Sep 10 01:49:53 UTC 2021","Fri Sep 10 01:50:43 UTC 2021","49570","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_5g_WPA_BRIDGE[setup_profiles0]",""
"failed","Fri Sep 10 01:57:57 UTC 2021","Fri Sep 10 01:58:46 UTC 2021","49155","e2e.interOp.android.client_connectivity","test_BridgeMode","TestBridgeMode","","","test_ClientConnectivity_5g_WPA2_Personal_Bridge[setup_profiles0]",""
"failed","Fri Sep 10 01:17:21 UTC 2021","Fri Sep 10 01:18:10 UTC 2021","49809","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_WPA[setup_profiles0]",""
"failed","Fri Sep 10 02:01:18 UTC 2021","Fri Sep 10 02:02:08 UTC 2021","49871","e2e.interOp.android.client_connectivity","test_BridgeMode","TestBridgeMode","","","test_ClientConnectivity_2g_WPA_Bridge[setup_profiles0]",""
"failed","Fri Sep 10 02:04:21 UTC 2021","Fri Sep 10 02:05:10 UTC 2021","49310","e2e.interOp.android.client_connectivity","test_BridgeMode","TestBridgeMode","","","test_ClientConnectivity_2g_OPEN_Bridge[setup_profiles0]",""
"failed","Fri Sep 10 00:55:06 UTC 2021","Fri Sep 10 00:55:55 UTC 2021","49381","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_5g_WPA[setup_profiles0]",""
"failed","Fri Sep 10 01:42:06 UTC 2021","Fri Sep 10 01:42:56 UTC 2021","49489","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_OPEN[setup_profiles0]",""
"failed","Fri Sep 10 01:10:49 UTC 2021","Fri Sep 10 01:11:39 UTC 2021","49179","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode_BridgeMode","TestToggleAirplaneModeAndroidBridgeMode","","","test_ToogleAirplaneMode_2g_Open_BRIDGE[setup_profiles0]",""
"failed","Fri Sep 10 02:13:41 UTC 2021","Fri Sep 10 02:14:30 UTC 2021","49432","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA[setup_profiles0]",""
"failed","Fri Sep 10 02:12:07 UTC 2021","Fri Sep 10 02:12:56 UTC 2021","49314","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA[setup_profiles0]",""
"failed","Fri Sep 10 00:29:54 UTC 2021","Fri Sep 10 00:30:44 UTC 2021","50281","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_5g_WPA2_Personal[setup_profiles0]",""
"failed","Fri Sep 10 00:58:26 UTC 2021","Fri Sep 10 00:59:15 UTC 2021","49077","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_5g_Open[setup_profiles0]",""
"failed","Fri Sep 10 01:15:54 UTC 2021","Fri Sep 10 01:16:44 UTC 2021","49473","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA2_Personal[setup_profiles0]",""
"failed","Fri Sep 10 01:04:56 UTC 2021","Fri Sep 10 01:05:45 UTC 2021","48990","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode_BridgeMode","TestToggleAirplaneModeAndroidBridgeMode","","","test_ToogleAirplaneMode_2g_WPA2_Personal_BRIDGE[setup_profiles0]",""
"failed","Fri Sep 10 02:10:38 UTC 2021","Fri Sep 10 02:11:27 UTC 2021","48787","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA2_Personal[setup_profiles0]",""
"failed","Fri Sep 10 01:25:19 UTC 2021","Fri Sep 10 01:26:08 UTC 2021","49286","e2e.interOp.android.PassPointConnection","test_PassPointConnection_BridgeMode","TestPassPointConnectionBridgeMode","","","test_PassPointConnection_5g_WPA2_Personal_BRIDGE[setup_profiles0]",""
"failed","Fri Sep 10 01:43:36 UTC 2021","Fri Sep 10 01:44:25 UTC 2021","49088","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_OPEN[setup_profiles0]",""
"failed","Fri Sep 10 00:33:17 UTC 2021","Fri Sep 10 00:34:07 UTC 2021","49278","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_5g_WPA[setup_profiles0]",""
"failed","Fri Sep 10 01:52:56 UTC 2021","Fri Sep 10 01:53:45 UTC 2021","49471","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_5g_OPEN_BRIDGE[setup_profiles0]",""
"failed","Fri Sep 10 01:54:25 UTC 2021","Fri Sep 10 01:55:14 UTC 2021","49417","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_2g_OPEN_BRIDGE[setup_profiles0]",""
"failed","Fri Sep 10 00:48:32 UTC 2021","Fri Sep 10 00:49:21 UTC 2021","48877","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection_BridgeMode","TestAcessPointConnectionBridge","","","test_AccessPointConnection_5g_OPEN_Bridge[setup_profiles0]",""
"failed","Fri Sep 10 01:48:27 UTC 2021","Fri Sep 10 01:49:16 UTC 2021","48794","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_2g_WPA2_Personal_BRIDGE[setup_profiles0]",""
"failed","Fri Sep 10 01:36:04 UTC 2021","Fri Sep 10 01:36:53 UTC 2021","49251","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA2_Personal[setup_profiles0]",""
"failed","Fri Sep 10 00:42:36 UTC 2021","Fri Sep 10 00:43:25 UTC 2021","49343","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection_BridgeMode","TestAcessPointConnectionBridge","","","test_AccessPointConnection_2g_WPA2_Personal_Bridge[setup_profiles0]",""
"failed","Fri Sep 10 01:32:42 UTC 2021","Fri Sep 10 01:33:31 UTC 2021","49361","e2e.interOp.android.PassPointConnection","test_PassPointConnection_BridgeMode","TestPassPointConnectionBridgeMode","","","test_PassPointConnection_2g_Open_BRIDGE[setup_profiles0]",""
"failed","Fri Sep 10 01:29:39 UTC 2021","Fri Sep 10 01:30:29 UTC 2021","49119","e2e.interOp.android.PassPointConnection","test_PassPointConnection_BridgeMode","TestPassPointConnectionBridgeMode","","","test_PassPointConnection_2g_WPA_BRIDGE[setup_profiles0]",""
