"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Sep 11 02:07:13 UTC 2021","Sat Sep 11 02:07:13 UTC 2021","1","e2e.interOp.android.client_connectivity","test_BridgeMode","TestBridgeMode","","","test_ClientConnectivity_5g_WPA2_Personal_Bridge[setup_profiles0]",""
"failed","Sat Sep 11 00:47:24 UTC 2021","Sat Sep 11 00:48:13 UTC 2021","49577","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection_BridgeMode","TestAcessPointConnectionBridge","","","test_AccessPointConnection_5g_WPA_Bridge[setup_profiles0]",""
"broken","Sat Sep 11 00:33:02 UTC 2021","Sat Sep 11 00:34:16 UTC 2021","73222","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_2g_WPA2_Personal[setup_profiles0]",""
"passed","Sat Sep 11 01:38:59 UTC 2021","Sat Sep 11 01:40:34 UTC 2021","95461","e2e.interOp.android.PassPointConnection","test_PassPointConnection_BridgeMode","TestPassPointConnectionBridgeMode","","","test_PassPointConnection_5g_Open_BRIDGE[setup_profiles0]",""
"skipped","Sat Sep 11 01:09:16 UTC 2021","Sat Sep 11 01:09:16 UTC 2021","0","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode_BridgeMode","TestToggleAirplaneModeAndroidBridgeMode","","","test_ToogleAirplaneMode_5g_WPA2_Personal_BRIDGE[setup_profiles0]",""
"skipped","Sat Sep 11 01:45:25 UTC 2021","Sat Sep 11 01:45:25 UTC 2021","0","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA2_Personal[setup_profiles0]",""
"skipped","Sat Sep 11 01:55:41 UTC 2021","Sat Sep 11 01:55:41 UTC 2021","1","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_5g_WPA2_Personal_BRIDGE[setup_profiles0]",""
"failed","Sat Sep 11 00:34:58 UTC 2021","Sat Sep 11 00:35:49 UTC 2021","50635","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_5g_WPA[setup_profiles0]",""
"skipped","Sat Sep 11 01:56:19 UTC 2021","Sat Sep 11 01:56:19 UTC 2021","0","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_2g_WPA2_Personal_BRIDGE[setup_profiles0]",""
"failed","Sat Sep 11 02:22:36 UTC 2021","Sat Sep 11 02:23:25 UTC 2021","49693","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA[setup_profiles0]",""
"passed","Sat Sep 11 01:00:47 UTC 2021","Sat Sep 11 01:02:17 UTC 2021","90228","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_WPA[setup_profiles0]",""
"passed","Sat Sep 11 02:03:10 UTC 2021","Sat Sep 11 02:04:40 UTC 2021","89829","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_2g_OPEN_BRIDGE[setup_profiles0]",""
"passed","Sat Sep 11 02:24:34 UTC 2021","Sat Sep 11 02:26:06 UTC 2021","91874","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_OPEN[setup_profiles0]",""
"skipped","Sat Sep 11 00:45:59 UTC 2021","Sat Sep 11 00:45:59 UTC 2021","0","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection_BridgeMode","TestAcessPointConnectionBridge","","","test_AccessPointConnection_5g_WPA2_Personal_Bridge[setup_profiles0]",""
"failed","Sat Sep 11 01:46:53 UTC 2021","Sat Sep 11 01:47:43 UTC 2021","49830","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA[setup_profiles0]",""
"passed","Sat Sep 11 01:27:07 UTC 2021","Sat Sep 11 01:28:44 UTC 2021","97068","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_OPEN[setup_profiles0]",""
"skipped","Sat Sep 11 01:21:38 UTC 2021","Sat Sep 11 01:21:38 UTC 2021","0","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_WPA2_Personal[setup_profiles0]",""
"failed","Sat Sep 11 00:59:19 UTC 2021","Sat Sep 11 01:00:08 UTC 2021","49619","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_5g_WPA[setup_profiles0]",""
"broken","Sat Sep 11 00:36:30 UTC 2021","Sat Sep 11 00:37:41 UTC 2021","70860","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_2g_WPA[setup_profiles0]",""
"passed","Sat Sep 11 00:38:27 UTC 2021","Sat Sep 11 00:39:59 UTC 2021","91751","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_2g_OPEN[setup_profiles0]",""
"passed","Sat Sep 11 01:14:35 UTC 2021","Sat Sep 11 01:16:09 UTC 2021","94359","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode_BridgeMode","TestToggleAirplaneModeAndroidBridgeMode","","","test_ToogleAirplaneMode_5g_Open_BRIDGE[setup_profiles0]",""
"skipped","Sat Sep 11 02:20:28 UTC 2021","Sat Sep 11 02:20:28 UTC 2021","0","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA2_Personal[setup_profiles0]",""
"skipped","Sat Sep 11 01:46:15 UTC 2021","Sat Sep 11 01:46:15 UTC 2021","0","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_WPA2_Personal[setup_profiles0]",""
"passed","Sat Sep 11 02:00:47 UTC 2021","Sat Sep 11 02:02:21 UTC 2021","94049","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_5g_OPEN_BRIDGE[setup_profiles0]",""
