"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Sep 09 00:49:49 UTC 2021","Thu Sep 09 00:51:35 UTC 2021","105882","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection_BridgeMode","TestAcessPointConnectionBridge","","","test_AccessPointConnection_2g_WPA2_Personal_Bridge[setup_profiles0]",""
"broken","Thu Sep 09 01:37:39 UTC 2021","Thu Sep 09 01:38:41 UTC 2021","61414","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA[setup_profiles0]",""
"broken","Thu Sep 09 00:59:39 UTC 2021","Thu Sep 09 01:01:27 UTC 2021","107375","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection_BridgeMode","TestAcessPointConnectionBridge","","","test_AccessPointConnection_5g_OPEN_Bridge[setup_profiles0]",""
"failed","Thu Sep 09 02:20:47 UTC 2021","Thu Sep 09 02:21:53 UTC 2021","66844","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_5g_WPA_BRIDGE[setup_profiles0]",""
"broken","Thu Sep 09 01:46:13 UTC 2021","Thu Sep 09 01:47:05 UTC 2021","51474","e2e.interOp.android.PassPointConnection","test_PassPointConnection_BridgeMode","TestPassPointConnectionBridgeMode","","","test_PassPointConnection_5g_WPA2_Personal_BRIDGE[setup_profiles0]",""
"broken","Thu Sep 09 01:53:12 UTC 2021","Thu Sep 09 01:54:47 UTC 2021","95572","e2e.interOp.android.PassPointConnection","test_PassPointConnection_BridgeMode","TestPassPointConnectionBridgeMode","","","test_PassPointConnection_2g_WPA_BRIDGE[setup_profiles0]",""
"passed","Thu Sep 09 02:35:17 UTC 2021","Thu Sep 09 02:36:47 UTC 2021","90518","e2e.interOp.android.client_connectivity","test_BridgeMode","TestBridgeMode","","","test_ClientConnectivity_2g_WPA_Bridge[setup_profiles0]",""
"passed","Thu Sep 09 01:10:28 UTC 2021","Thu Sep 09 01:12:03 UTC 2021","94280","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_WPA[setup_profiles0]",""
"passed","Thu Sep 09 02:33:10 UTC 2021","Thu Sep 09 02:34:42 UTC 2021","91470","e2e.interOp.android.client_connectivity","test_BridgeMode","TestBridgeMode","","","test_ClientConnectivity_2g_WPA2_Personal_Bridge[setup_profiles0]",""
"passed","Thu Sep 09 01:27:46 UTC 2021","Thu Sep 09 01:29:18 UTC 2021","91929","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode_BridgeMode","TestToggleAirplaneModeAndroidBridgeMode","","","test_ToogleAirplaneMode_2g_Open_BRIDGE[setup_profiles0]",""
"failed","Thu Sep 09 02:08:52 UTC 2021","Thu Sep 09 02:09:55 UTC 2021","63107","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_WPA[setup_profiles0]",""
"failed","Thu Sep 09 02:07:01 UTC 2021","Thu Sep 09 02:08:07 UTC 2021","65541","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA[setup_profiles0]",""
"passed","Thu Sep 09 02:24:51 UTC 2021","Thu Sep 09 02:26:27 UTC 2021","95811","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_5g_OPEN_BRIDGE[setup_profiles0]",""
"failed","Thu Sep 09 02:10:59 UTC 2021","Thu Sep 09 02:12:07 UTC 2021","67498","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_OPEN[setup_profiles0]",""
"passed","Thu Sep 09 01:14:26 UTC 2021","Thu Sep 09 01:16:01 UTC 2021","94377","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_Open[setup_profiles0]",""
"failed","Thu Sep 09 02:18:54 UTC 2021","Thu Sep 09 02:19:57 UTC 2021","63152","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_2g_WPA2_Personal_BRIDGE[setup_profiles0]",""
"broken","Thu Sep 09 00:42:04 UTC 2021","Thu Sep 09 00:44:00 UTC 2021","115547","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_5g_OPEN[setup_profiles0]",""
"passed","Thu Sep 09 01:08:58 UTC 2021","Thu Sep 09 01:09:45 UTC 2021","46913","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_5g_WPA[setup_profiles0]",""
"passed","Thu Sep 09 02:47:35 UTC 2021","Thu Sep 09 02:48:28 UTC 2021","53132","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA2_Personal[setup_profiles0]",""
"passed","Thu Sep 09 02:37:41 UTC 2021","Thu Sep 09 02:38:29 UTC 2021","48140","e2e.interOp.android.client_connectivity","test_BridgeMode","TestBridgeMode","","","test_ClientConnectivity_5g_WPA_Bridge[setup_profiles0]",""
"passed","Thu Sep 09 01:23:24 UTC 2021","Thu Sep 09 01:24:19 UTC 2021","54911","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode_BridgeMode","TestToggleAirplaneModeAndroidBridgeMode","","","test_ToogleAirplaneMode_2g_WPA_BRIDGE[setup_profiles0]",""
"passed","Thu Sep 09 01:41:41 UTC 2021","Thu Sep 09 01:43:11 UTC 2021","90346","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_OPEN[setup_profiles0]",""
"passed","Thu Sep 09 00:39:50 UTC 2021","Thu Sep 09 00:41:21 UTC 2021","91258","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_2g_OPEN[setup_profiles0]",""
"broken","Thu Sep 09 00:32:58 UTC 2021","Thu Sep 09 00:34:46 UTC 2021","107775","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_2g_WPA2_Personal[setup_profiles0]",""
"broken","Thu Sep 09 00:54:37 UTC 2021","Thu Sep 09 00:56:34 UTC 2021","117265","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection_BridgeMode","TestAcessPointConnectionBridge","","","test_AccessPointConnection_2g_WPA_Bridge[setup_profiles0]",""
"broken","Thu Sep 09 02:45:43 UTC 2021","Thu Sep 09 02:46:41 UTC 2021","57694","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA2_Personal[setup_profiles0]",""
"passed","Thu Sep 09 02:16:55 UTC 2021","Thu Sep 09 02:17:53 UTC 2021","58132","e2e.interOp.android.WifiMode","test_WifiMode_BridgeMode","TestToggleWifiModeBridge","","","test_ToogleWifiMode_5g_WPA2_Personal_BRIDGE[setup_profiles0]",""
"passed","Thu Sep 09 01:06:32 UTC 2021","Thu Sep 09 01:08:03 UTC 2021","90846","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_WPA2_Personal[setup_profiles0]",""
"passed","Thu Sep 09 01:18:31 UTC 2021","Thu Sep 09 01:19:26 UTC 2021","54793","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode_BridgeMode","TestToggleAirplaneModeAndroidBridgeMode","","","test_ToogleAirplaneMode_5g_WPA2_Personal_BRIDGE[setup_profiles0]",""
