"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jun 29 12:18:40 UTC 2021","Tue Jun 29 12:22:19 UTC 2021","219290","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_NatMode","TestOpenRoamingNAT","","","test_OpenRoaming_2g_WPA2_EAP_NAT[push_ap_profile0-setup_profiles0]",""
"broken","Tue Jun 29 10:24:52 UTC 2021","Tue Jun 29 10:24:52 UTC 2021","0","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_2g_WPA[setup_profiles0]",""
"failed","Tue Jun 29 10:40:02 UTC 2021","Tue Jun 29 10:40:02 UTC 2021","1","e2e.interOp.android.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridgeMode","","","test_wpa2_only_eap_2g[push_ap_profile0-setup_profiles0]","
             EAP Passpoint BRIDGE Mode
             pytest -m ""interop_iOS and eap_passpoint and bridge and wpa2_only_eap and twog""
        "
"passed","Tue Jun 29 13:07:41 UTC 2021","Tue Jun 29 13:08:54 UTC 2021","72857","e2e.interOp.iOS.PassPoint","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA2_Personal[setup_profiles0]",""
"failed","Tue Jun 29 10:44:44 UTC 2021","Tue Jun 29 10:44:44 UTC 2021","1","e2e.interOp.android.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridgeMode","","","test_wpa2_only_eap_5g[push_ap_profile0-setup_profiles0]","
             EAP Passpoint BRIDGE Mode
             pytest -m ""interop_iOS and eap_passpoint and bridge and wpa2_only_eap and fiveg""
        "
"passed","Tue Jun 29 13:12:20 UTC 2021","Tue Jun 29 13:13:34 UTC 2021","73690","e2e.interOp.iOS.PassPoint","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_WPA[setup_profiles0]",""
"failed","Tue Jun 29 12:51:58 UTC 2021","Tue Jun 29 12:51:58 UTC 2021","1","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_vlan_mode","TestOpenRoamingBridgeVLAN","","","test_OpenRoaming_5g_WPA2_EAP_VLAN[push_ap_profile0-setup_profiles0]",""
"broken","Tue Jun 29 11:12:18 UTC 2021","Tue Jun 29 11:14:15 UTC 2021","117153","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_WPA[setup_profiles0]",""
"broken","Tue Jun 29 11:15:53 UTC 2021","Tue Jun 29 11:18:50 UTC 2021","177357","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA2_Personal[setup_profiles0]",""
"passed","Tue Jun 29 13:05:20 UTC 2021","Tue Jun 29 13:06:33 UTC 2021","73111","e2e.interOp.iOS.PassPoint","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_WPA2_Personal[setup_profiles0]",""
"broken","Tue Jun 29 10:25:18 UTC 2021","Tue Jun 29 10:25:18 UTC 2021","0","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_5g_WPA2_Personal[setup_profiles0]",""
"passed","Tue Jun 29 11:45:37 UTC 2021","Tue Jun 29 11:47:04 UTC 2021","86646","e2e.interOp.iOS.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneMode","","","test_ToogleAirplaneMode_2g_WPA[setup_profiles0]",""
"passed","Tue Jun 29 11:37:43 UTC 2021","Tue Jun 29 11:39:24 UTC 2021","100677","e2e.interOp.iOS.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneMode","","","test_ToogleAirplaneMode_5g_WPA2_Personal[setup_profiles0]",""
"broken","Tue Jun 29 10:26:03 UTC 2021","Tue Jun 29 10:26:03 UTC 2021","0","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_WPA[setup_profiles0]",""
"failed","Tue Jun 29 13:02:24 UTC 2021","Tue Jun 29 13:02:24 UTC 2021","0","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_vlan_mode","TestOpenRoamingBridgeVLAN","","","test_wpa2_only_eap_5g_VLAN[push_ap_profile0-setup_profiles0]",""
"passed","Tue Jun 29 13:30:52 UTC 2021","Tue Jun 29 13:33:05 UTC 2021","132933","e2e.interOp.iOS.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA2_Personal[setup_profiles0]",""
"broken","Tue Jun 29 11:07:05 UTC 2021","Tue Jun 29 11:09:01 UTC 2021","116115","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_WPA2_Personal[setup_profiles0]",""
"failed","Tue Jun 29 11:53:16 UTC 2021","Tue Jun 29 11:57:00 UTC 2021","223629","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridge","","","test_OpenRoaming_2g_WPA2_EAP_BRIDGE[push_ap_profile0-setup_profiles0]",""
"broken","Tue Jun 29 11:26:51 UTC 2021","Tue Jun 29 11:27:36 UTC 2021","45486","e2e.interOp.iOS.AccessPointConnection","test_AccessPointConnection","TestAccessPointConnectivety","","","test_AccessPointConnection_5g_WPA2_Personal[setup_profiles0]",""
"passed","Tue Jun 29 13:10:00 UTC 2021","Tue Jun 29 13:11:13 UTC 2021","72589","e2e.interOp.iOS.PassPoint","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA[setup_profiles0]",""
"broken","Tue Jun 29 11:09:45 UTC 2021","Tue Jun 29 11:11:41 UTC 2021","115835","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA[setup_profiles0]",""
"passed","Tue Jun 29 13:34:17 UTC 2021","Tue Jun 29 13:36:30 UTC 2021","132807","e2e.interOp.iOS.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA[setup_profiles0]",""
"broken","Tue Jun 29 10:51:23 UTC 2021","Tue Jun 29 10:54:39 UTC 2021","196284","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA2_Personal[setup_profiles0]",""
"broken","Tue Jun 29 10:24:47 UTC 2021","Tue Jun 29 10:24:47 UTC 2021","0","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_2g_WPA2_Personal[setup_profiles0]",""
"passed","Tue Jun 29 13:27:16 UTC 2021","Tue Jun 29 13:29:42 UTC 2021","146165","e2e.interOp.iOS.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA2_Personal[setup_profiles0]",""
"passed","Tue Jun 29 13:23:46 UTC 2021","Tue Jun 29 13:25:01 UTC 2021","74815","e2e.interOp.iOS.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_WPA[setup_profiles0]",""
"broken","Tue Jun 29 11:23:35 UTC 2021","Tue Jun 29 11:24:58 UTC 2021","83485","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA[setup_profiles0]",""
"failed","Tue Jun 29 12:57:09 UTC 2021","Tue Jun 29 12:57:09 UTC 2021","1","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_vlan_mode","TestOpenRoamingBridgeVLAN","","","test_wpa2_only_eap_2g_VLAN[push_ap_profile0-setup_profiles0]",""
"broken","Tue Jun 29 10:47:25 UTC 2021","Tue Jun 29 10:50:42 UTC 2021","197726","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_WPA2_Personal[setup_profiles0]",""
"broken","Tue Jun 29 10:26:28 UTC 2021","Tue Jun 29 10:26:28 UTC 2021","0","e2e.interOp.android.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridgeMode","","","test_OpenRoaming_2g_WPA2_EAP[push_ap_profile0-setup_profiles0]","
            EAP Passpoint BRIDGE Mode
            pytest -m ""interop_iOS and eap_passpoint and bridge and wpa2_eap and twog""
        "
"failed","Tue Jun 29 12:07:19 UTC 2021","Tue Jun 29 12:07:19 UTC 2021","0","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridge","","","test_wpa2_only_eap_2g_BRIDGE[push_ap_profile0-setup_profiles0]",""
"broken","Tue Jun 29 11:21:29 UTC 2021","Tue Jun 29 11:22:55 UTC 2021","85546","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA[setup_profiles0]",""
"passed","Tue Jun 29 11:33:36 UTC 2021","Tue Jun 29 11:35:24 UTC 2021","107506","e2e.interOp.iOS.AccessPointConnection","test_AccessPointConnection","TestAccessPointConnectivety","","","test_AccessPointConnection_2g_WPA[setup_profiles0]",""
"failed","Tue Jun 29 12:27:28 UTC 2021","Tue Jun 29 12:27:28 UTC 2021","1","e2e.interOp.iOS.OpenRoamingPassPoint","test_OpenRoaming_NatMode","TestOpenRoamingNAT","","","test_OpenRoaming_5g_WPA2_EAP_NAT[push_ap_profile0-setup_profiles0]",""
"failed","Tue Jun 29 13:15:37 UTC 2021","Tue Jun 29 13:17:53 UTC 2021","136024","e2e.interOp.iOS.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA2_Personal[setup_profiles0]",""
"passed","Tue Jun 29 13:37:42 UTC 2021","Tue Jun 29 13:39:55 UTC 2021","133233","e2e.interOp.iOS.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA[setup_profiles0]",""
